Seoul,South Korea,Detroit,USA,53696,78020,0,0,35268,
Seoul,South Korea,Newark,USA,1809,0,28367,0,0,
Seoul,South Korea,Guam,USA,8904,188074,90768,105672,126447,
Seoul,South Korea,Honolulu,USA,166270,173128,95105,48293,107206,
Seoul,South Korea,New York,USA,123251,200552,216329,222164,277640,
Seoul,South Korea,Los Angeles,USA,243440,294951,419810,394025,442569,
Seoul,South Korea,Memphis,USA,4444,0,0,0,0,
Seoul,South Korea,Chicago,USA,8111,51108,92937,113069,148963,
Seoul,South Korea,Portland,USA,39483,47392,0,0,2886,
Seoul,South Korea,Seattle,USA,39168,15287,35009,65691,109250,
Seoul,South Korea,San Francisco,USA,61607,234521,215225,201597,249302,
Seoul,South Korea,Saipan,USA,10978,86013,68984,78532,113099,
San Francisco,USA,Acapulco,Mexico,8639,280,3663,0,0,
San Francisco,USA,Auckland,New Zealand,29573,0,0,51126,57035,
San Francisco,USA,Bangkok,Thailand,19346,29407,0,4785,0,
San Francisco,USA,Brisbane,Australia,1291,0,0,0,0,
San Francisco,USA,Paris,France,49527,118073,186022,161425,133684,
Johnston Island,USA,Majuro,Marshall Islands,15,0,2,0,0,
Johnston Island,USA,Pohnpei,Federated States of Micronesia,6,0,0,0,0,
Johnston Island,USA,Chuuk,Federated States of Micronesia,6,0,0,0,0,
Keflavik/Reykjavik,Iceland,New York,USA,50158,57793,55316,38404,52131,
Keflavik/Reykjavik,Iceland,Orlando,USA,11970,13310,12119,27854,0,
Karachi,Pakistan,New York,USA,24587,24590,28002,19704,7047,
Kingston,Jamaica,Atlanta,USA,3704,10193,5180,7061,21574,
Kingston,Jamaica,Boston,USA,823,0,29,17,148,
Kingston,Jamaica,Baltimore,USA,4192,8482,5778,2700,643,
Kingston,Jamaica,Washington,USA,1018,0,0,906,1276,
Kingston,Jamaica,Newark,USA,14342,382,941,10233,0,
Kingston,Jamaica,New York,USA,130713,133000,132136,103005,154519,
Kingston,Jamaica,Los Angeles,USA,1840,0,309,231,0,
Kingston,Jamaica,Miami,USA,220779,247031,183317,144245,128514,
Kingston,Jamaica,Philadelphia,USA,2288,5494,917,275,764,
Kingston,Jamaica,San Francisco,USA,49,0,0,0,0,
Kingston,Jamaica,San Juan,USA,6129,0,0,0,18,
Kingston,Jamaica,Tampa,USA,438,0,0,29,0,
Kosrae,Federated States of Micronesia,Guam,USA,732,1241,1141,1104,1252,
Kosrae,Federated States of Micronesia,Honolulu,USA,649,750,952,956,1159,
Kuala Lumpur,Malaysia,Honolulu,USA,6280,0,0,0,0,
Kuala Lumpur,Malaysia,Los Angeles,USA,32602,55756,67344,45634,14650,
Kwajalein,Marshall Islands,Guam,USA,682,586,729,901,793,
Kwajalein,Marshall Islands,Honolulu,USA,4978,5440,4120,6083,4094,
Kwajalein,Marshall Islands,Johnston Island,USA,22,1852,18968,0,0,
Kuwait,Kuwait,New York,USA,11647,26556,32430,42825,56100,
Lansing,USA,Nassau,The Bahamas,116,0,0,0,0,
La Paz,Mexico,Los Angeles,USA,13348,19149,28721,25708,9841,
La Paz,Mexico,Tucson,USA,7253,5845,0,0,0,
Las Vegas,USA,Guadalajara,Mexico,1073,142,11053,50241,21569,
Las Vegas,USA,Mexico City,Mexico,1674,1406,41641,100194,90611,
Las Vegas,USA,Monterrey,Mexico,2315,4895,27257,56072,33192,
Las Vegas,USA,Philipsburg,Netherlands Antilles,14,6,0,0,4,
Las Vegas,USA,Edmonton,Canada,31004,25459,9235,34880,72436,
Las Vegas,USA,Kelowna,Canada,176,0,0,1888,4553,
Las Vegas,USA,Regina,Canada,5552,4398,567,0,8269,
Las Vegas,USA,Montreal,Canada,64,2946,5340,15342,60907,
Las Vegas,USA,Vancouver,Canada,18366,42852,68917,131221,132444,
Las Vegas,USA,Winnipeg,Canada,12806,13289,10771,6193,17445,
Las Vegas,USA,Saskatoon,Canada,4087,7721,0,0,8370,
Las Vegas,USA,Calgary,Canada,28452,26359,32270,43013,112577,
Las Vegas,USA,Toronto,Canada,114397,82077,132408,150095,198399,
Los Angeles,USA,Acapulco,Mexico,42603,29913,4230,4296,0,
Los Angeles,USA,Adelaide,Australia,1958,616,0,0,0,
Los Angeles,USA,Auckland,New Zealand,89910,229102,272696,289232,238346,
Los Angeles,USA,Amsterdam,Netherlands,103878,114855,161066,96976,108302,
Los Angeles,USA,Athens,Greece,819,0,0,0,0,
Los Angeles,USA,Belgrade,Yugoslavia,10171,0,0,0,0,
Los Angeles,USA,Biak,Indonesia,1379,0,0,0,0,
Los Angeles,USA,Brisbane,Australia,8521,7079,0,52076,138689,
Los Angeles,USA,Bogota,Colombia,9508,13548,11551,0,22799,
Los Angeles,USA,Cairo,Egypt,4878,5296,5920,0,215,
Los Angeles,USA,Paris,France,88245,171035,270555,191604,242450,
Los Angeles,USA,Jakarta,Indonesia,11253,21791,0,0,0,
Los Angeles,USA,Christchurch,New Zealand,1764,141,0,20242,0,
Los Angeles,USA,Cairns,Australia,7120,3178,21,0,0,
Los Angeles,USA,Copenhagen,Denmark,52417,0,0,0,0,
Los Angeles,USA,Cancun,Mexico,51808,29067,59684,68595,69121,
Los Angeles,USA,Denpasar,Indonesia,12079,14077,0,0,0,
Los Angeles,USA,Dusseldorf,West Germany,21521,0,0,0,0,
Los Angeles,USA,Ezeiza,Argentina,23691,23592,8858,2956,6605,
Los Angeles,USA,Rome,Italy,32387,44040,4957,0,37143,
Los Angeles,USA,Frankfurt,West Germany,87690,0,0,0,0,
Los Angeles,USA,Guadalajara,Mexico,299629,320144,422236,405970,358915,
Los Angeles,USA,Rio de Janeiro,Brazil,18985,9691,10703,3953,906,
Los Angeles,USA,Sao Paulo,Brazil,3829,58873,67950,17958,23414,
Los Angeles,USA,Guatemala City,Guatemala,89507,93215,58542,88420,91975,
Los Angeles,USA,Geneva,Switzerland,1274,11528,0,0,0,
Los Angeles,USA,Guayaquil,Ecuador,3368,2214,0,0,0,
Los Angeles,USA,Helsinki,Finland,17094,0,0,0,5,
Los Angeles,USA,Hong Kong,Hong Kong,25593,230856,231668,253214,240503,
Los Angeles,USA,Santa Cruz/Huatulco,Mexico,3306,87,0,0,0,
Los Angeles,USA,Kingston,Jamaica,815,0,2553,212,0,
Los Angeles,USA,Kuala Lumpur,Malaysia,33963,52610,63435,46327,11158,
Los Angeles,USA,La Paz,Mexico,12959,18813,28098,25990,10051,
Los Angeles,USA,London,United Kingdom,466090,545979,760306,714453,704150,
Los Angeles,USA,Lima,Peru,16147,17678,31764,56682,67840,
Los Angeles,USA,Lisbon,Portugal,3284,0,1302,0,0,
Los Angeles,USA,Loreto,Mexico,15283,13105,21201,18294,12883,
Los Angeles,USA,Madrid,Spain,19169,675,0,392,0,
Los Angeles,USA,Montego Bay,Jamaica,20905,288,23901,23599,3,
Los Angeles,USA,Melbourne,Australia,64064,86425,143738,129771,152482,
Los Angeles,USA,Mexico City,Mexico,363093,393034,468640,442350,327770,
Los Angeles,USA,Manila,Philippines,79884,138121,155262,147010,150216,
Los Angeles,USA,Munich,West Germany,10784,0,0,0,0,
Los Angeles,USA,Milan,Italy,18237,18206,57569,0,125,
Los Angeles,USA,Mazatlan,Mexico,82190,56797,58338,78211,33346,
Los Angeles,USA,Nadi,Fiji,25376,49198,59338,77448,62423,
Los Angeles,USA,Tokyo,Japan,603622,620906,674913,632315,524772,
Los Angeles,USA,Osaka,Japan,54001,216538,218019,133449,0,
Los Angeles,USA,Perth,Australia,3460,174,0,0,0,
Los Angeles,USA,Port Moresby,Papua New Guinea,95,336,0,0,0,
Los Angeles,USA,Puerto Plata,Dominican Republic,19,0,0,0,0,
Los Angeles,USA,Papeete,French Polynesia,28314,72243,140737,113895,110425,
Los Angeles,USA,Panama City,Panama,1293,438,18270,32587,62577,
Los Angeles,USA,Puerto Vallarta,Mexico,101467,97030,108617,135945,90172,
Los Angeles,USA,San Salvador,El Salvador,21032,125430,123448,206206,162980,
Los Angeles,USA,San Pedro Sula,Honduras,5047,269,0,0,0,
Los Angeles,USA,Santiago,Chile,5713,14002,34077,38040,28524,
Los Angeles,USA,Seoul,South Korea,228909,293257,419211,403468,467208,
Los Angeles,USA,Shanghai,China,8667,25968,54307,66333,103973,
Los Angeles,USA,Singapore,Singapore,60321,92036,111545,120771,66136,
Los Angeles,USA,San Jose del Cabo,Mexico,112953,136495,147246,197345,203996,
Los Angeles,USA,San Jose,Costa Rica,24082,58522,51356,88099,39015,
Los Angeles,USA,Sydney,Australia,142040,302029,451994,299573,434109,
Los Angeles,USA,Lajes,Portugal,2181,0,0,0,0,
Los Angeles,USA,Tel Aviv,Israel,13384,18022,35986,37769,58247,
Los Angeles,USA,Taipei,Taiwan,171582,403679,461917,516448,457074,
Los Angeles,USA,Quito,Ecuador,6553,3332,0,0,0,
Los Angeles,USA,Edmonton,Canada,42055,20154,17534,16504,35808,
Los Angeles,USA,Montreal,Canada,14251,31582,45811,46673,54916,
Los Angeles,USA,Vancouver,Canada,234007,259906,384327,402903,400120,
Los Angeles,USA,Calgary,Canada,94260,100127,73435,149656,117454,
Los Angeles,USA,Toronto,Canada,153465,151400,222445,251334,236331,
Los Angeles,USA,Zagreb,Yugoslavia,3060,0,0,0,0,
Los Angeles,USA,Zacatecas,Mexico,28969,23372,18675,23523,26789,
Los Angeles,USA,Ixtapa/Zihuatanejo,Mexico,25392,11745,25775,32876,31711,
Los Angeles,USA,Manzanillo,Mexico,18710,8324,24249,26786,20247,
Los Angeles,USA,Zurich,Switzerland,39299,48247,76417,52704,75939,
Lubbock,USA,Brussels,Belgium,2,0,0,0,0,
Lubbock,USA,Mazatlan,Mexico,193,0,0,0,0,
La Ceiba,Honduras,Houston,USA,1762,494,0,0,0,
La Ceiba,Honduras,Miami,USA,3594,4906,0,0,0,
La Ceiba,Honduras,New Orleans,USA,2003,1671,0,0,0,
New York,USA,Guayaquil,Ecuador,34662,27321,22473,66660,128403,
New York,USA,Toronto,Canada,400433,382248,445590,485346,434105,
London,United Kingdom,Atlanta,USA,167787,198040,285599,259158,214027,
London,United Kingdom,Bangor,USA,1571,299,23,0,100,
London,United Kingdom,Boston,USA,276845,423565,550987,447931,429669,
London,United Kingdom,Baltimore,USA,28274,55551,53210,56070,47736,
London,United Kingdom,Charlotte,USA,58114,57745,117792,69000,71065,
London,United Kingdom,Cincinnati,USA,62685,68053,70805,55929,196,
London,United Kingdom,Denver,USA,52823,9476,124352,88493,126436,
London,United Kingdom,Dallas/Fort Worth,USA,160763,171171,212991,223014,237554,
London,United Kingdom,Detroit,USA,98709,119764,181864,136774,75969,
London,United Kingdom,Newark,USA,299363,333778,621182,518083,534285,
London,United Kingdom,Honolulu,USA,10106,6527,12209,4179,3157,
London,United Kingdom,Houston,USA,143980,137440,237908,234603,260711,
London,United Kingdom,New York,USA,1102815,1129729,1371458,1404359,1247293,
London,United Kingdom,Los Angeles,USA,417676,524890,738154,700742,663896,
London,United Kingdom,Orlando,USA,250138,369611,470696,364241,338197,
London,United Kingdom,Miami,USA,357982,371496,410971,412768,390354,
London,United Kingdom,Minneapolis,USA,95940,90586,82689,68761,64766,
London,United Kingdom,San Diego,USA,20764,0,39605,4625,1870,
London,United Kingdom,San Francisco,USA,195495,405406,539499,468475,417495,
London,United Kingdom,San Juan,USA,21432,18037,10801,167,0,
London,United Kingdom,St. Louis,USA,59962,72314,66166,0,0,
London,United Kingdom,Tampa,USA,20866,12331,56576,60805,57439,
Lahore,Pakistan,New York,USA,8651,15592,18429,23352,28301,
London,United Kingdom,Anchorage,USA,5184,0,0,0,0,
London,United Kingdom,Cleveland,USA,187,375,40721,18372,1705,
London,United Kingdom,Washington,USA,203624,327248,492904,509964,444209,
London,United Kingdom,Milwaukee,USA,9,0,0,0,0,
London,United Kingdom,Chicago,USA,229443,349510,692709,726457,554245,
London,United Kingdom,Portland,USA,1497,0,1363,2664,1549,
London,United Kingdom,Philadelphia,USA,85446,144495,263887,196493,173918,
London,United Kingdom,Phoenix,USA,313,1023,79644,89232,77862,
London,United Kingdom,Pittsburgh,USA,34074,55946,26978,0,0,
London,United Kingdom,Reno,USA,202,0,0,0,0,
London,United Kingdom,Seattle,USA,90955,96476,107774,91793,85848,
Lille,France,New York,USA,2081,0,0,0,0,
Lima,Peru,New York,USA,13821,11824,31916,44134,54427,
Lima,Peru,Los Angeles,USA,19268,17079,35726,61682,70622,
Lima,Peru,Miami,USA,157208,249927,195485,199122,266621,
Lima,Peru,San Juan,USA,932,36,0,0,0,
Lisbon,Portugal,Boston,USA,16346,3904,10324,5112,4330,
Lisbon,Portugal,Newark,USA,22837,46814,93783,125552,108872,
Lisbon,Portugal,New York,USA,90622,73105,90535,607,0,
Lisbon,Portugal,Los Angeles,USA,2967,0,1074,1099,198,
Los Mochis,Mexico,Tucson,USA,5849,3601,5727,4406,0,
Klamath Falls,USA,Vancouver,Canada,64,0,0,0,0,
Lagos,Nigeria,New York,USA,17541,0,0,33,0,
La Paz,Bolivia,Miami,USA,27238,44805,55266,35136,30575,
Loreto,Mexico,Los Angeles,USA,15678,10397,21163,18545,12682,
Lusaka,Zambia,New York,USA,8596,0,0,0,0,
Lyon,France,Nashville,USA,225,0,0,0,0,
Lyon,France,New York,USA,19482,0,30980,0,0,
Madras,India,New York,USA,3127,171,1869,3166,0,
Madrid,Spain,Dallas/Fort Worth,USA,46318,5274,1995,0,61974,
Madrid,Spain,New York,USA,284411,192456,174065,217901,338683,
Madrid,Spain,Los Angeles,USA,20706,1214,0,458,10,
Madrid,Spain,Miami,USA,64770,201622,162358,217129,186504,
Madrid,Spain,Chicago,USA,16417,0,56727,73691,77594,
Madrid,Spain,San Diego,USA,1918,0,0,0,0,
Madrid,Spain,San Juan,USA,17238,16721,31701,36777,28333,
Midland/Odessa,USA,Toronto,Canada,5,0,0,0,0,
Majuro,Marshall Islands,Guam,USA,1644,2368,2659,4167,3841,
Majuro,Marshall Islands,Honolulu,USA,5271,6165,7522,7105,5955,
Majuro,Marshall Islands,Johnston Island,USA,30,0,1,0,0,
Manchester,United Kingdom,Denver,USA,1394,0,0,0,0,
Manchester,United Kingdom,New York,USA,67082,70513,107782,59717,61211,
Manchester,United Kingdom,Orlando,USA,153650,178224,146286,124545,179927,
Manchester,United Kingdom,Chicago,USA,56793,80500,63644,139191,50510,
Manaus,Brazil,Orlando,USA,50,0,0,0,0,
Manaus,Brazil,Miami,USA,11926,7980,7646,11224,59619,
Maracaibo,Venezuela,Miami,USA,18887,81722,77108,91921,51581,
Montego Bay,Jamaica,Atlanta,USA,52926,48902,107355,101754,186249,
Montego Bay,Jamaica,Boston,USA,10201,8324,17490,24605,13975,
Montego Bay,Jamaica,Baltimore,USA,23986,39144,47778,46126,45193,
Montego Bay,Jamaica,Cleveland,USA,1673,1191,0,669,0,
Montego Bay,Jamaica,Cincinnati,USA,3217,176,3405,7413,0,
Montego Bay,Jamaica,Detroit,USA,18563,20148,15337,14747,20045,
Montego Bay,Jamaica,Newark,USA,36833,20383,46533,58643,27313,
Montego Bay,Jamaica,Fort Lauderdale,USA,5024,11405,23331,28786,66570,
Montego Bay,Jamaica,Washington,USA,124,194,0,1391,1622,
Montego Bay,Jamaica,Houston,USA,5002,4835,7381,23567,22673,
Montego Bay,Jamaica,Indianapolis,USA,2707,6642,797,429,0,
Montego Bay,Jamaica,New York,USA,105933,113403,116169,115526,157917,
Montego Bay,Jamaica,Los Angeles,USA,18940,4895,26128,24120,459,
Montego Bay,Jamaica,Orlando,USA,6005,7975,13666,23850,40370,
Montego Bay,Jamaica,Miami,USA,168295,241831,171347,158326,138596,
Montego Bay,Jamaica,Milwaukee,USA,4539,5684,10527,8985,3391,
Montego Bay,Jamaica,Minneapolis,USA,10891,13803,34188,15941,11630,
Montego Bay,Jamaica,New Orleans,USA,79,1443,3609,0,0,
Montego Bay,Jamaica,Chicago,USA,32395,37688,65983,51660,29254,
Montego Bay,Jamaica,Philadelphia,USA,29534,23725,76038,97962,89094,
Montego Bay,Jamaica,San Francisco,USA,673,0,61,0,0,
Montego Bay,Jamaica,San Juan,USA,1205,0,0,0,0,
Montego Bay,Jamaica,St. Louis,USA,4150,4736,28149,20742,7873,
Montego Bay,Jamaica,Tampa,USA,26674,23303,24917,56,199,
Kansas City,USA,Cancun,Mexico,9996,5992,15619,18775,10291,
Kansas City,USA,Grand Cayman,Cayman Islands,459,0,79,0,147,
Kansas City,USA,London,United Kingdom,45,0,359,0,0,
Kansas City,USA,Toronto,Canada,133,554,525,11519,7737,
Orlando,USA,Amsterdam,Netherlands,31729,22848,49175,39946,41541,
Orlando,USA,St. Johns,Antigua and Barbuda,327,4,0,0,0,
Orlando,USA,Copenhagen,Denmark,44,0,0,0,21,
Orlando,USA,Fortaleza,Brazil,206,354,0,0,0,
Orlando,USA,Frankfurt,West Germany,23814,0,0,0,0,
Orlando,USA,Rio de Janeiro,Brazil,2874,8507,6856,0,307,
Orlando,USA,Glasgow,United Kingdom,14341,41646,15202,0,7039,
Orlando,USA,Sao Paulo,Brazil,15271,27749,34611,0,75428,
Orlando,USA,Keflavik/Reykjavik,Iceland,12198,12672,12049,28829,0,
Orlando,USA,London,United Kingdom,244738,358088,456588,357542,332731,
Orlando,USA,Manchester,United Kingdom,151291,165945,147199,122556,180280,
Orlando,USA,Manaus,Brazil,134,0,0,0,0,
Orlando,USA,Mexico City,Mexico,22635,33173,32609,36434,54179,
Orlando,USA,Nassau,The Bahamas,43110,36952,48011,74424,68712,
Orlando,USA,Providenciales,Turks and Caicos Islands,254,0,254,0,131,
Orlando,USA,Puerto Plata,Dominican Republic,2,56,0,99,0,
Orlando,USA,Edmonton,Canada,168,0,406,0,174,
Orlando,USA,Ottawa,Canada,5555,3376,0,6755,17577,
Orlando,USA,Quebec,Canada,2413,0,0,0,2721,
Orlando,USA,Montreal,Canada,39179,13448,33623,33491,78921,
Orlando,USA,Winnipeg,Canada,5432,5926,2931,1012,7175,
Orlando,USA,London,Canada,1407,1054,0,0,2592,
Orlando,USA,Toronto,Canada,106537,108322,185859,193250,234324,
Medellin,Colombia,New York,USA,12414,5770,14071,23265,28910,
Medellin,Colombia,Miami,USA,20980,37009,62396,87185,112996,
Harrisburg,USA,Mexico City,Mexico,59,1,0,0,0,
Chicago,USA,Freeport,The Bahamas,5063,7777,93,0,0,
Melbourne,Australia,Denver,USA,345,0,0,0,0,
Melbourne,Australia,Honolulu,USA,45242,5730,0,0,0,
Melbourne,Australia,Houston,USA,95,0,0,0,0,
Melbourne,Australia,Los Angeles,USA,67706,83833,143090,123145,158772,
Melbourne,Australia,San Francisco,USA,6109,0,0,0,0,
Memphis,USA,Bangkok,Thailand,3041,1567,0,0,0,
Memphis,USA,Cancun,Mexico,16100,7327,12623,38241,15670,
Memphis,USA,Cozumel,Mexico,50,0,0,149,1043,
Memphis,USA,Grand Cayman,Cayman Islands,8427,9990,0,0,0,
Memphis,USA,Guadalajara,Mexico,35,112,5,0,0,
Memphis,USA,Hong Kong,Hong Kong,438,0,0,0,0,
Memphis,USA,Mexico City,Mexico,66,69,0,0,153,
Memphis,USA,Manila,Philippines,1837,1491,0,0,0,
Memphis,USA,Tokyo,Japan,6071,4154,7210,0,0,
Memphis,USA,Seoul,South Korea,4335,0,0,0,0,
Memphis,USA,Taipei,Taiwan,248,0,989,0,0,
Memphis,USA,Montreal,Canada,17,423,553,389,25,
Mexico City,Mexico,Albuquerque,USA,7,0,105,63,109,
Mexico City,Mexico,Atlanta,USA,42071,63401,170881,155561,134481,
Mexico City,Mexico,Hartford,USA,25,64,46,7,2,
Mexico City,Mexico,Baltimore,USA,1335,330,430,1493,0,
Mexico City,Mexico,Denver,USA,10155,5413,11032,24560,28506,
Mexico City,Mexico,Dallas/Fort Worth,USA,207638,227382,264101,200632,190556,
Mexico City,Mexico,Detroit,USA,42,27216,49111,29897,32083,
Mexico City,Mexico,El Paso,USA,5256,70,112,0,0,
Mexico City,Mexico,Newark,USA,14362,32812,82386,67222,82160,
Mexico City,Mexico,Washington,USA,13656,27365,28939,39910,34720,
Mexico City,Mexico,Houston,USA,184815,201013,279883,298642,303854,
Mexico City,Mexico,Jackson/Vicksburg,USA,14,0,0,0,0,
Mexico City,Mexico,New York,USA,147027,108754,140085,161273,203083,
Mexico City,Mexico,Los Angeles,USA,296570,301648,401158,389160,316291,
Mexico City,Mexico,Orlando,USA,28386,30230,32043,36109,56735,
Mexico City,Mexico,Memphis,USA,37,0,37,0,0,
Mexico City,Mexico,Mission/McAllen/Edinburg,USA,24861,14714,17,6788,0,
Mexico City,Mexico,Miami,USA,172513,191257,287731,263469,268623,
Mexico City,Mexico,Mobile,USA,19,0,0,0,0,
Mexico City,Mexico,Omaha,USA,2,16,144,169,0,
Mexico City,Mexico,Chicago,USA,141393,171955,200942,201050,151669,
Mexico City,Mexico,Portland,USA,531,172,0,7425,479,
Mexico City,Mexico,Philadelphia,USA,10985,6784,144,0,111,
Mexico City,Mexico,Providence,USA,49,0,0,6,12,
Mexico City,Mexico,San Diego,USA,25969,17813,21880,16260,4188,
Mexico City,Mexico,San Antonio,USA,62643,40266,72590,62397,54296,
Mexico City,Mexico,Seattle,USA,5214,142,1844,3239,3856,
Mexico City,Mexico,San Francisco,USA,65398,51753,91580,80309,113246,
Mexico City,Mexico,Shreveport,USA,28,0,0,0,0,
Mexico City,Mexico,San Juan,USA,19869,0,1641,609,0,
Mexico City,Mexico,Tampa,USA,8609,993,237,0,147,
Mexico City,Mexico,Tucson,USA,4981,3431,12,3131,0,
Mission/McAllen/Edinburg,USA,Mexico City,Mexico,25372,16036,0,7623,0,
Medford,USA,Vancouver,Canada,444,127,68,0,0,
Managua,Nicaragua,Miami,USA,27671,79291,103363,151173,156478,
Miami,USA,Acapulco,Mexico,388,548,21,0,0,
Miami,USA,San Andres Island,Colombia,2681,2119,468,218,450,
Miami,USA,Amsterdam,Netherlands,34473,28147,66797,54329,814,
Miami,USA,St. Johns,Antigua and Barbuda,14494,13401,26266,116,42684,
Miami,USA,Arica,Chile,1038,0,0,0,0,
Miami,USA,Stockholm,Sweden,28484,258,11997,0,0,
Miami,USA,Asuncion,Paraguay,27622,12053,6308,8408,0,
Miami,USA,Aruba,Aruba,38738,111823,126660,91597,112190,
Miami,USA,Barranquilla,Colombia,22433,32813,43437,40771,38153,
Miami,USA,Belem,Brazil,4412,3940,4359,112,0,
Miami,USA,Barbados/Bridgetown,Barbados,46740,67015,72476,97375,103141,
Miami,USA,Bogota,Colombia,96800,185220,240669,214531,212672,
Miami,USA,Bonaire,Netherlands Antilles,7811,7052,6350,0,0,
Miami,USA,Boku,Papua New Guinea,4575,0,0,0,0,
Miami,USA,Belize City,Belize,41826,47969,38220,47499,53553,
Miami,USA,Cayenne,French Guiana,1329,769,1657,1564,0,
Miami,USA,Cochabamba,Bolivia,494,0,947,0,0,
Miami,USA,Caracas,Venezuela,202124,472911,412563,367671,333756,
Miami,USA,Paris,France,98970,138481,236357,201125,211753,
Miami,USA,Cali,Colombia,31652,52316,68340,79532,80146,
Miami,USA,Copenhagen,Denmark,16025,0,0,0,167,
Miami,USA,Cartagena,Colombia,5365,14685,18334,18625,27304,
Miami,USA,Cancun,Mexico,78203,238505,257139,166224,216950,
Miami,USA,Willemstad,Netherlands Antilles,30724,68876,89262,61482,85307,
Miami,USA,Cozumel,Mexico,16166,16422,0,99,47,
Miami,USA,Dusseldorf,West Germany,26486,0,0,0,0,
Miami,USA,Ezeiza,Argentina,128801,306817,319804,159624,275915,
Miami,USA,Fort de France,Martinique,9889,3278,2990,5507,485,
Miami,USA,Freeport,The Bahamas,70737,35054,53145,46978,53619,
Miami,USA,Frankfurt,West Germany,69364,0,0,0,0,
Miami,USA,Grand Cayman,Cayman Islands,97166,188666,190971,109059,156880,
Miami,USA,Grand Turk,Turks and Caicos Islands,8061,0,22,0,0,
Miami,USA,Oslo,Norway,11611,295,0,0,0,
Miami,USA,Georgetown,Guyana,2638,12126,11765,13783,10698,
Miami,USA,Governors Harbour,The Bahamas,4671,86,6343,0,841,
Miami,USA,Rio de Janeiro,Brazil,172016,133651,131201,82851,153763,
Miami,USA,Grenada,Grenada,8404,6170,8389,124,16673,
Miami,USA,Gothenburg,Sweden,2381,0,0,0,0,
Miami,USA,Sao Paulo,Brazil,113850,333194,327309,330984,361842,
Miami,USA,Guatemala City,Guatemala,107731,147234,151452,128355,153175,
Miami,USA,Guayaquil,Ecuador,50916,68407,60295,94599,95734,
Miami,USA,Hamburg,West Germany,4855,0,0,0,0,
Miami,USA,Havana,Cuba,39949,24388,75187,60694,189415,
Miami,USA,Helsinki,Finland,18640,14708,0,8829,2528,
Miami,USA,Iquitos,Peru,1929,5389,143,118,140,
Miami,USA,Kingston,Jamaica,210119,256824,174103,138267,127049,
Miami,USA,London,United Kingdom,376951,384819,429032,433966,407014,
Miami,USA,Lima,Peru,141227,243738,193276,202849,266682,
Miami,USA,La Paz,Bolivia,23280,47214,68762,40955,37643,
Miami,USA,Lyon,France,13,2168,0,0,427,
Miami,USA,Madrid,Spain,64640,199874,177251,223443,195182,
Miami,USA,Manaus,Brazil,11984,9439,8543,10700,58785,
Miami,USA,Maracaibo,Venezuela,20877,80124,75475,93801,51766,
Miami,USA,Montego Bay,Jamaica,167251,239124,162196,161896,137629,
Miami,USA,Medellin,Colombia,21793,36321,54646,89612,113954,
Miami,USA,Mexico City,Mexico,178246,202074,310788,281393,272235,
Miami,USA,Managua,Nicaragua,29663,81646,99648,148959,157089,
Miami,USA,Merida,Mexico,42246,21299,24426,11709,5997,
Miami,USA,Munich,West Germany,10273,0,0,0,0,
Miami,USA,Nassau,The Bahamas,208401,42195,402892,273607,224097,
Miami,USA,Tokyo,Japan,2250,16355,10893,0,456,
Miami,USA,Port-au-Prince,Haiti,159501,197242,190300,174140,218633,
Miami,USA,Zanderij,Suriname,15479,1448,2305,0,0,
Miami,USA,Pereira,Colombia,4347,4582,4842,9968,11926,
Miami,USA,Providenciales,Turks and Caicos Islands,24359,55288,92035,80021,88442,
Miami,USA,Puerto Plata,Dominican Republic,37214,46855,44350,40860,46010,
Miami,USA,Port of Spain,Trinidad and Tobago,51426,93519,119059,126584,157565,
Miami,USA,Pointe A Pitre,Guadeloupe,6505,2552,3208,2308,8733,
Miami,USA,Panama City,Panama,106789,174460,175966,157050,252554,
Miami,USA,Recife,Brazil,5739,10669,2705,0,25194,
Miami,USA,Roatan Island,Honduras,2143,6590,4147,5498,102,
Miami,USA,San Salvador,El Salvador,21232,88280,111776,92837,86759,
Miami,USA,San Pedro Sula,Honduras,27807,50306,73819,101618,118428,
Miami,USA,Santiago,Chile,55868,169416,186382,141368,151471,
Miami,USA,Santo Domingo,Dominican Republic,147454,199901,230960,198404,217266,
Miami,USA,Singapore,Singapore,10,0,0,0,0,
Miami,USA,San Jose,Costa Rica,158081,241810,257094,300005,230535,
Miami,USA,St. Kitts,Saint Kitts and Nevis,1649,1034,0,16091,37017,
Miami,USA,Shannon,Ireland,322,6862,476,0,0,
Miami,USA,Salvador,Brazil,2016,2228,0,4503,23206,
Miami,USA,Philipsburg,Netherlands Antilles,40388,49211,47115,42243,57179,
Miami,USA,Tobago,Trinidad and Tobago,832,353,450,235,0,
Miami,USA,Tegucigalpa,Honduras,53586,44005,58980,75208,49456,
Miami,USA,Tel Aviv,Israel,6489,11315,16954,12023,1305,
Miami,USA,Quito,Ecuador,61409,93868,81781,112754,170110,
Miami,USA,St. Lucia,Saint Lucia,9070,6441,98,33583,58211,
Miami,USA,Santa Cruz,Bolivia,32081,35503,31042,31930,60596,
Miami,USA,Montreal,Canada,119356,72013,78410,108449,119619,
Miami,USA,Gander,Canada,1203,6195,46,0,0,
Miami,USA,Toronto,Canada,170158,176660,248224,175345,237715,
Miami,USA,Zurich,Switzerland,11668,15238,72724,52832,72239,
